"","age_of_exp","property_type","room_type","accommodates","price","min_cost_per_night","host_response_time","host_response_rate","review_scores_cleanliness","review_scores_value","total_revenue_clean","log_total_revenue","rev_per_2_guest_clean","log_price","log_review_scores_value","log_age_of_exp","sqrt_age_of_exp","log_review_scores_rating","log_accommodates","sqrt_accommodates","log_host_response_rate"
"5009",2.95,"Apartment","Private room",4,68,"$250","within an hour",1,8,8,12000,9.39274525863144,125,4.23410650459726,2.19722457733622,1.37371557891303,1.71755640373177,4.46590811865458,1.6094379124341,2,0.693147180559945
"5010",2.94,"House","Entire home/apt",4,150,"$300","within a few hours",0.95,10,10,3000,8.00670084544037,150,5.01727983681492,2.39789527279837,1.37118072330984,1.71464281994822,4.61512051684126,1.6094379124341,2,0.667829372575655
"5011",2.94,"Apartment","Entire home/apt",2,105,"$210","within an hour",1,8,9,6300,8.74846362994206,105,4.66343909411207,2.30258509299405,1.37118072330984,1.71464281994822,4.48863636973214,1.09861228866811,1.4142135623731,0.693147180559945
"5012",2.94,"Apartment","Entire home/apt",2,72,"$144","within a few hours",0.9,10,9,3744,8.22817689595132,72,4.29045944114839,2.30258509299405,1.37118072330984,1.71464281994822,4.53259949315326,1.09861228866811,1.4142135623731,0.641853886172395
"5013",2.94,"Apartment","Entire home/apt",2,85,"$85","within an hour",1,10,9,1020,6.92853781816467,85,4.45434729625351,2.30258509299405,1.37118072330984,1.71464281994822,4.61512051684126,1.09861228866811,1.4142135623731,0.693147180559945
"5014",2.94,"Apartment","Entire home/apt",4,175,"$175","within a day",0.59,9,9,1050,6.95749737087695,175,5.17048399503815,2.30258509299405,1.37118072330984,1.71464281994822,4.51085950651685,1.6094379124341,2,0.46373401623214
"5015",2.94,"Apartment","Entire home/apt",2,175,"$175","within a day",0.59,10,10,350,5.86078622346587,175,5.17048399503815,2.39789527279837,1.37118072330984,1.71464281994822,4.61512051684126,1.09861228866811,1.4142135623731,0.46373401623214
"5016",2.94,"Apartment","Entire home/apt",2,99,"$99","within an hour",1,10,10,198,5.29330482472449,99,4.60517018598809,2.39789527279837,1.37118072330984,1.71464281994822,4.61512051684126,1.09861228866811,1.4142135623731,0.693147180559945
"5017",2.94,"Apartment","Shared room",1,29,"$29","within a day",0.69,7,7,290,5.67332326717149,29,3.40119738166216,2.07944154167984,1.37118072330984,1.71464281994822,4.18965474202643,0.693147180559945,1,0.524728528934982
"5018",2.94,"House","Entire home/apt",4,110,"$110","within an hour",1,10,10,5280,8.57187075270693,110,4.70953020131233,2.39789527279837,1.37118072330984,1.71464281994822,4.57471097850338,1.6094379124341,2,0.693147180559945
"5019",2.94,"Apartment","Entire home/apt",5,135,"$270","within an hour",1,10,9,3240,8.08363720314155,135,4.91265488573605,2.30258509299405,1.37118072330984,1.71464281994822,4.58496747867057,1.79175946922805,2.23606797749979,0.693147180559945
"5020",2.94,"Apartment","Entire home/apt",2,120,"$240","within a day",0.9,10,10,480,6.17586727010576,120,4.79579054559674,2.39789527279837,1.37118072330984,1.71464281994822,4.39444915467244,1.09861228866811,1.4142135623731,0.641853886172395
"5021",2.94,"Apartment","Private room",4,55,"$55","a few days or more",0.43,8,7,220,5.39816270151775,55,4.02535169073515,2.07944154167984,1.37118072330984,1.71464281994822,4.26267987704132,1.6094379124341,2,0.357674444271816
"5022",2.94,"Apartment","Private room",2,60,"$60","a few days or more",0.43,6,6,600,6.39859493453521,60,4.11087386417331,1.94591014905531,1.37118072330984,1.71464281994822,4.30406509320417,1.09861228866811,1.4142135623731,0.357674444271816
"5023",2.94,"Apartment","Private room",2,45,"$90","a few days or more",0.43,7,3,900,6.80350525760834,45,3.8286413964891,1.38629436111989,1.37118072330984,1.71464281994822,3.87120101090789,1.09861228866811,1.4142135623731,0.357674444271816
"5024",2.94,"Apartment","Entire home/apt",2,82,"$82","within a few hours",0.75,10,10,820,6.71052310945243,82,4.4188406077966,2.39789527279837,1.37118072330984,1.71464281994822,4.61512051684126,1.09861228866811,1.4142135623731,0.559615787935423
"5025",2.94,"House","Entire home/apt",4,100,"$100","within a day",1,10,10,2200,7.69666708152646,100,4.61512051684126,2.39789527279837,1.37118072330984,1.71464281994822,4.61512051684126,1.6094379124341,2,0.693147180559945
"5026",2.94,"Apartment","Entire home/apt",2,120,"$360","within a few hours",0.9,10,10,5040,8.52535975408263,120,4.79579054559674,2.39789527279837,1.37118072330984,1.71464281994822,4.61512051684126,1.09861228866811,1.4142135623731,0.641853886172395
"5027",2.94,"Apartment","Entire home/apt",2,110,"$220","within an hour",1,10,10,10560,9.26492324974647,110,4.70953020131233,2.39789527279837,1.37118072330984,1.71464281994822,4.59511985013459,1.09861228866811,1.4142135623731,0.693147180559945
"5028",2.94,"Apartment","Entire home/apt",4,130,"$260","a few days or more",0.41,10,9,2600,7.86365126544865,130,4.87519732320115,2.30258509299405,1.37118072330984,1.71464281994822,4.57471097850338,1.6094379124341,2,0.343589704390077
"5029",2.94,"Apartment","Entire home/apt",4,120,"$240","within a few hours",0.95,9,10,2400,7.78364059622125,120,4.79579054559674,2.39789527279837,1.37118072330984,1.71464281994822,4.56434819146784,1.6094379124341,2,0.667829372575655
"5030",2.94,"Apartment","Entire home/apt",3,170,"$510","within an hour",1,8,8,1020,6.92853781816467,170,5.14166355650266,2.19722457733622,1.37118072330984,1.71464281994822,4.39444915467244,1.38629436111989,1.73205080756888,0.693147180559945
"5031",2.94,"House","Private room",2,89,"$178","within a few hours",1,10,10,356,5.87773578177964,89,4.49980967033027,2.39789527279837,1.37118072330984,1.71464281994822,4.61512051684126,1.09861228866811,1.4142135623731,0.693147180559945
"5032",2.94,"Apartment","Private room",2,98,"$196","within a few hours",0.94,10,10,1568,7.35819375273303,98,4.59511985013459,2.39789527279837,1.37118072330984,1.71464281994822,4.61512051684126,1.09861228866811,1.4142135623731,0.662687973075237
"5033",2.94,"Apartment","Entire home/apt",2,175,"$525","within a few hours",0.92,10,9,5250,8.56617381363786,175,5.17048399503815,2.30258509299405,1.37118072330984,1.71464281994822,4.57471097850338,1.09861228866811,1.4142135623731,0.65232518603969
"5034",2.94,"Apartment","Entire home/apt",4,88,"$88","within an hour",1,9,9,7568,8.93181623730917,88,4.48863636973214,2.30258509299405,1.37118072330984,1.71464281994822,4.55387689160054,1.6094379124341,2,0.693147180559945
"5035",2.94,"Apartment","Entire home/apt",2,98,"$196","within a few hours",1,9,9,1568,7.35819375273303,98,4.59511985013459,2.30258509299405,1.37118072330984,1.71464281994822,4.51085950651685,1.09861228866811,1.4142135623731,0.693147180559945
"5036",2.93,"Apartment","Entire home/apt",3,85,"$255","within a few hours",1,8,8,2550,7.84424071814181,85,4.45434729625351,2.19722457733622,1.36863942588117,1.71172427686237,4.39444915467244,1.38629436111989,1.73205080756888,0.693147180559945
"5037",2.93,"Apartment","Entire home/apt",4,90,"$270","a few days or more",0.43,9,9,1080,6.98564181763921,90,4.51085950651685,2.30258509299405,1.36863942588117,1.71172427686237,4.51085950651685,1.6094379124341,2,0.357674444271816
"5038",2.93,"Apartment","Entire home/apt",2,80,"$160","a few days or more",0.37,10,9,4160,8.33351070898294,80,4.39444915467244,2.30258509299405,1.36863942588117,1.71172427686237,4.48863636973214,1.09861228866811,1.4142135623731,0.314810739840034
"5039",2.93,"Apartment","Entire home/apt",2,75,"$75","within a day",0.5,10,9,900,6.80350525760834,75,4.33073334028633,2.30258509299405,1.36863942588117,1.71172427686237,4.54329478227,1.09861228866811,1.4142135623731,0.405465108108164
"5040",2.93,"Bed & Breakfast","Private room",3,75,"$150","within an hour",1,9,8,1800,7.49609734517596,75,4.33073334028633,2.19722457733622,1.36863942588117,1.71172427686237,4.47733681447821,1.38629436111989,1.73205080756888,0.693147180559945
"5041",2.93,"Bed & Breakfast","Private room",2,59,"$118","within an hour",1,10,9,1652,7.41034709782102,59,4.0943445622221,2.30258509299405,1.36863942588117,1.71172427686237,4.49980967033027,1.09861228866811,1.4142135623731,0.693147180559945
"5042",2.93,"Apartment","Entire home/apt",2,120,"$240","within a few hours",1,7,9,1920,7.56060116276856,120,4.79579054559674,2.30258509299405,1.36863942588117,1.71172427686237,4.51085950651685,1.09861228866811,1.4142135623731,0.693147180559945
"5043",2.93,"Apartment","Entire home/apt",3,100,"$300","within an hour",1,10,10,4200,8.34307787116938,100,4.61512051684126,2.39789527279837,1.36863942588117,1.71172427686237,4.58496747867057,1.38629436111989,1.73205080756888,0.693147180559945
"5044",2.93,"House","Entire home/apt",2,140,"$280","within a day",0.75,10,10,8960,9.10063710688422,140,4.94875989037817,2.39789527279837,1.36863942588117,1.71172427686237,4.61512051684126,1.09861228866811,1.4142135623731,0.559615787935423
"5045",2.93,"Apartment","Private room",4,100,"$100","within a day",0.61,10,8,200,5.30330490805908,100,4.61512051684126,2.19722457733622,1.36863942588117,1.71172427686237,4.39444915467244,1.6094379124341,2,0.476234178996372
"5046",2.93,"Apartment","Private room",3,50,"$50","within a day",0.61,6,6,400,5.99396142730657,50,3.93182563272433,1.94591014905531,1.36863942588117,1.71172427686237,4.11087386417331,1.38629436111989,1.73205080756888,0.476234178996372
"5047",2.93,"Apartment","Private room",4,25,"$25","within a day",0.51,6,2,50,3.93182563272433,25,3.25809653802148,1.09861228866811,1.36863942588117,1.71172427686237,3.04452243772342,1.6094379124341,2,0.412109650826833
"5048",2.93,"Apartment","Private room",2,25,"$25","within a day",0.51,7,6,100,4.61512051684126,25,3.25809653802148,1.94591014905531,1.36863942588117,1.71172427686237,4.11087386417331,1.09861228866811,1.4142135623731,0.412109650826833
"5049",2.93,"Apartment","Entire home/apt",2,80,"$80","within a day",0.6,10,9,320,5.77144112313002,80,4.39444915467244,2.30258509299405,1.36863942588117,1.71172427686237,4.51085950651685,1.09861228866811,1.4142135623731,0.470003629245736
"5050",2.93,"Apartment","Entire home/apt",4,85,"$85","within a day",0.65,10,6,170,5.14166355650266,85,4.45434729625351,1.94591014905531,1.36863942588117,1.71172427686237,4.61512051684126,1.6094379124341,2,0.500775287912489
"5051",2.93,"Apartment","Entire home/apt",4,250,"$500","a few days or more",0.4,9,9,6000,8.69968140098951,250,5.52545293913178,2.30258509299405,1.36863942588117,1.71172427686237,4.61512051684126,1.6094379124341,2,0.336472236621213
"5052",2.93,"Apartment","Entire home/apt",2,80,"$240","within a few hours",1,9,9,1440,7.27309259599952,80,4.39444915467244,2.30258509299405,1.36863942588117,1.71172427686237,4.54329478227,1.09861228866811,1.4142135623731,0.693147180559945
"5053",2.93,"Apartment","Entire home/apt",2,150,"$300","within an hour",1,9,10,1800,7.49609734517596,150,5.01727983681492,2.39789527279837,1.36863942588117,1.71172427686237,4.61512051684126,1.09861228866811,1.4142135623731,0.693147180559945
"5054",2.92,"House","Entire home/apt",2,89,"$178","within an hour",1,10,10,1424,7.26192709270275,89,4.49980967033027,2.39789527279837,1.36609165380237,1.70880074906351,4.56434819146784,1.09861228866811,1.4142135623731,0.693147180559945
"5055",2.92,"Apartment","Entire home/apt",2,100,"$100","within an hour",1,8,8,1000,6.90875477931522,100,4.61512051684126,2.19722457733622,1.36609165380237,1.70880074906351,4.53259949315326,1.09861228866811,1.4142135623731,0.693147180559945
"5056",2.92,"Apartment","Entire home/apt",2,150,"$300","within a few hours",0.96,10,9,1200,7.09090982207998,150,5.01727983681492,2.30258509299405,1.36609165380237,1.70880074906351,4.61512051684126,1.09861228866811,1.4142135623731,0.672944473242426
"5057",2.92,"Apartment","Entire home/apt",4,95,"$95","within a few hours",0.86,10,10,1330,7.19368581839511,95,4.56434819146784,2.39789527279837,1.36609165380237,1.70880074906351,4.58496747867057,1.6094379124341,2,0.62057648772511
"5058",2.92,"Apartment","Entire home/apt",4,80,"$160","within a few hours",1,10,9,16640,9.71962480872334,80,4.39444915467244,2.30258509299405,1.36609165380237,1.70880074906351,4.56434819146784,1.6094379124341,2,0.693147180559945
"5059",2.92,"Apartment","Entire home/apt",2,98,"$98","within a day",0.7,9,7,588,6.37842618365159,98,4.59511985013459,2.07944154167984,1.36609165380237,1.70880074906351,4.54329478227,1.09861228866811,1.4142135623731,0.53062825106217
"5060",2.92,"Apartment","Entire home/apt",10,178,"$356","within a few hours",1,9,9,20648,9.93542217106647,178,5.18738580584075,2.30258509299405,1.36609165380237,1.70880074906351,4.52178857704904,2.39789527279837,3.16227766016838,0.693147180559945
"5061",2.92,"House","Entire home/apt",4,125,"$375","within a few hours",0.9,9,9,2250,7.71912984090673,125,4.83628190695148,2.30258509299405,1.36609165380237,1.70880074906351,4.47733681447821,1.6094379124341,2,0.641853886172395
"5062",2.92,"Apartment","Private room",2,55,"$55","within a day",1,9,9,330,5.80211837537706,55,4.02535169073515,2.30258509299405,1.36609165380237,1.70880074906351,4.54329478227,1.09861228866811,1.4142135623731,0.693147180559945
"5063",2.92,"House","Entire home/apt",6,300,"$600","within an hour",0.97,9,9,21600,9.98049488889691,300,5.70711026474888,2.30258509299405,1.36609165380237,1.70880074906351,4.46590811865458,1.94591014905531,2.44948974278318,0.678033542749897
"5064",2.92,"Apartment","Entire home/apt",2,80,"$80","within a few hours",1,10,10,800,6.68586094706836,80,4.39444915467244,2.39789527279837,1.36609165380237,1.70880074906351,4.56434819146784,1.09861228866811,1.4142135623731,0.693147180559945
"5065",2.92,"Apartment","Entire home/apt",2,79,"$158","within a few hours",1,10,9,12324,9.41938499891089,79,4.38202663467388,2.30258509299405,1.36609165380237,1.70880074906351,4.59511985013459,1.09861228866811,1.4142135623731,0.693147180559945
"5066",2.92,"House","Entire home/apt",4,95,"$380","within a day",0.76,10,10,1520,7.32712329225929,95,4.56434819146784,2.39789527279837,1.36609165380237,1.70880074906351,4.61512051684126,1.6094379124341,2,0.56531380905006
"5067",2.92,"Apartment","Entire home/apt",4,120,"$290","within an hour",1,10,9,11020,9.30755782269154,145,4.79579054559674,2.30258509299405,1.36609165380237,1.70880074906351,4.59511985013459,1.6094379124341,2,0.693147180559945
"5068",2.92,"Apartment","Private room",3,73,"$73","within a few hours",0.88,8,8,1168,7.06390396147207,73,4.30406509320417,2.19722457733622,1.36609165380237,1.70880074906351,4.39444915467244,1.38629436111989,1.73205080756888,0.631271776841858
"5069",2.92,"Apartment","Entire home/apt",3,150,"$450","within an hour",1,8,8,900,6.80350525760834,150,5.01727983681492,2.19722457733622,1.36609165380237,1.70880074906351,4.39444915467244,1.38629436111989,1.73205080756888,0.693147180559945
"5070",2.91,"Apartment","Entire home/apt",4,150,"$300","within a day",1,9,9,4200,8.34307787116938,150,5.01727983681492,2.30258509299405,1.36353737399727,1.7058722109232,4.52178857704904,1.6094379124341,2,0.693147180559945
"5071",2.91,"Apartment","Entire home/apt",2,138,"$552","within a few hours",0.86,10,8,5520,8.61631428228404,138,4.93447393313069,2.19722457733622,1.36353737399727,1.7058722109232,4.53259949315326,1.09861228866811,1.4142135623731,0.62057648772511
"5072",2.91,"Apartment","Entire home/apt",2,120,"$240","within a day",0.78,10,10,1440,7.27309259599952,120,4.79579054559674,2.39789527279837,1.36353737399727,1.7058722109232,4.61512051684126,1.09861228866811,1.4142135623731,0.576613364303994
"5073",2.91,"House","Private room",2,50,"$100","within a day",0.8,7,8,400,5.99396142730657,50,3.93182563272433,2.19722457733622,1.36353737399727,1.7058722109232,4.39444915467244,1.09861228866811,1.4142135623731,0.587786664902119
"5074",2.91,"Apartment","Entire home/apt",2,150,"$150","within an hour",0.96,10,10,600,6.39859493453521,150,5.01727983681492,2.39789527279837,1.36353737399727,1.7058722109232,4.61512051684126,1.09861228866811,1.4142135623731,0.672944473242426
"5075",2.91,"Apartment","Entire home/apt",6,225,"$450","within a day",0.79,8,8,4500,8.41205487329293,225,5.42053499927229,2.19722457733622,1.36353737399727,1.7058722109232,4.57471097850338,1.94591014905531,2.44948974278318,0.582215619852664
"5076",2.91,"Apartment","Entire home/apt",2,89,"$356","within a few hours",1,10,10,1424,7.26192709270275,89,4.49980967033027,2.39789527279837,1.36353737399727,1.7058722109232,4.61512051684126,1.09861228866811,1.4142135623731,0.693147180559945
"5077",2.91,"Apartment","Entire home/apt",2,120,"$130","within an hour",1,9,9,780,6.66057514983969,130,4.79579054559674,2.30258509299405,1.36353737399727,1.7058722109232,4.54329478227,1.09861228866811,1.4142135623731,0.693147180559945
"5078",2.91,"Apartment","Private room",2,100,"$400","within a day",0.77,10,9,4000,8.29429960885724,100,4.61512051684126,2.30258509299405,1.36353737399727,1.7058722109232,4.61512051684126,1.09861228866811,1.4142135623731,0.570979546585738
"5079",2.91,"Apartment","Entire home/apt",2,95,"$95","within a few hours",1,10,9,1330,7.19368581839511,95,4.56434819146784,2.30258509299405,1.36353737399727,1.7058722109232,4.58496747867057,1.09861228866811,1.4142135623731,0.693147180559945
"5080",2.91,"Apartment","Entire home/apt",2,110,"$220","within a day",1,10,7,880,6.78105762593618,110,4.70953020131233,2.07944154167984,1.36353737399727,1.7058722109232,4.39444915467244,1.09861228866811,1.4142135623731,0.693147180559945
"5081",2.91,"Apartment","Entire home/apt",2,98,"$98","within a day",0.5,10,10,196,5.28320372873799,98,4.59511985013459,2.39789527279837,1.36353737399727,1.7058722109232,4.61512051684126,1.09861228866811,1.4142135623731,0.405465108108164
"5082",2.91,"Apartment","Entire home/apt",4,145,"$290","within an hour",1,8,9,9280,9.13572457859539,145,4.98360662170834,2.30258509299405,1.36353737399727,1.7058722109232,4.49980967033027,1.6094379124341,2,0.693147180559945
"5083",2.91,"House","Entire home/apt",2,125,"$125","within a day",0.9,8,8,1750,7.46794233228585,125,4.83628190695148,2.19722457733622,1.36353737399727,1.7058722109232,4.43081679884331,1.09861228866811,1.4142135623731,0.641853886172395
"5084",2.91,"Apartment","Entire home/apt",5,160,"$320","within a few hours",0.75,10,10,3840,8.2534880283459,160,5.08140436498446,2.39789527279837,1.36353737399727,1.7058722109232,4.61512051684126,1.79175946922805,2.23606797749979,0.559615787935423
"5085",2.91,"Apartment","Private room",2,65,"$65","within a few hours",0.75,9,8,390,5.96870755998537,65,4.18965474202643,2.19722457733622,1.36353737399727,1.7058722109232,4.39444915467244,1.09861228866811,1.4142135623731,0.559615787935423
"5086",2.91,"Apartment","Entire home/apt",4,99,"$198","within a day",0.9,9,9,1980,7.59135704669855,99,4.60517018598809,2.30258509299405,1.36353737399727,1.7058722109232,4.56434819146784,1.6094379124341,2,0.641853886172395
"5087",2.91,"Apartment","Entire home/apt",2,65,"$255","within a few hours",0.91,10,10,1020,6.92853781816467,85,4.18965474202643,2.39789527279837,1.36353737399727,1.7058722109232,4.61512051684126,1.09861228866811,1.4142135623731,0.647103242058539
"5088",2.9,"House","Private room",2,75,"$75","within a few hours",0.78,10,8,150,5.01727983681492,75,4.33073334028633,2.19722457733622,1.3609765531356,1.70293863659264,4.39444915467244,1.09861228866811,1.4142135623731,0.576613364303994
"5089",2.9,"Boat","Entire home/apt",12,400,"$800","within a day",0.7,8,8,33600,10.4223111074132,400,5.99396142730657,2.19722457733622,1.3609765531356,1.70293863659264,4.38202663467388,2.56494935746154,3.46410161513775,0.53062825106217
"5090",2.9,"House","Entire home/apt",6,450,"$1,350","within a few hours",1,9,8,5400,8.59433940059289,450,6.11146733950268,2.19722457733622,1.3609765531356,1.70293863659264,4.61512051684126,1.94591014905531,2.44948974278318,0.693147180559945
"5091",2.9,"House","Entire home/apt",9,300,"$600","within a day",1,10,9,2400,7.78364059622125,300,5.70711026474888,2.30258509299405,1.3609765531356,1.70293863659264,4.51085950651685,2.30258509299405,3,0.693147180559945
"5092",2.9,"Apartment","Entire home/apt",3,125,"$300","within a day",0.89,10,10,3600,8.18896686364888,150,4.83628190695148,2.39789527279837,1.3609765531356,1.70293863659264,4.61512051684126,1.38629436111989,1.73205080756888,0.636576829071551
"5093",2.9,"House","Private room",2,80,"$80","within a few hours",0.98,10,8,3520,8.16650031915505,80,4.39444915467244,2.19722457733622,1.3609765531356,1.70293863659264,4.45434729625351,1.09861228866811,1.4142135623731,0.683096844706444
"5094",2.9,"Apartment","Entire home/apt",4,160,"$320","within a few hours",1,9,9,6400,8.764209507142,160,5.08140436498446,2.30258509299405,1.3609765531356,1.70293863659264,4.51085950651685,1.6094379124341,2,0.693147180559945
"5095",2.9,"Apartment","Entire home/apt",2,99,"$198","within an hour",1,9,10,11484,9.3487971151232,99,4.60517018598809,2.39789527279837,1.3609765531356,1.70293863659264,4.56434819146784,1.09861228866811,1.4142135623731,0.693147180559945
"5096",2.9,"Apartment","Entire home/apt",2,120,"$120","a few days or more",0.46,8,9,1680,7.42714413340862,120,4.79579054559674,2.30258509299405,1.3609765531356,1.70293863659264,4.52178857704904,1.09861228866811,1.4142135623731,0.378436435720245
"5097",2.9,"Apartment","Entire home/apt",2,179,"$895","within an hour",1,9,9,19690,9.88791695754517,179,5.19295685089021,2.30258509299405,1.3609765531356,1.70293863659264,4.56434819146784,1.09861228866811,1.4142135623731,0.693147180559945
"5098",2.9,"Apartment","Entire home/apt",2,80,"$80","within an hour",1,10,9,1440,7.27309259599952,80,4.39444915467244,2.30258509299405,1.3609765531356,1.70293863659264,4.57471097850338,1.09861228866811,1.4142135623731,0.693147180559945
"5099",2.9,"Boat","Entire home/apt",16,35,"$70","within a few hours",1,9,8,980,6.88857245956536,70,3.58351893845611,2.19722457733622,1.3609765531356,1.70293863659264,4.35670882668959,2.83321334405622,4,0.693147180559945
"5100",2.9,"Boat","Entire home/apt",16,660,"$660","within a few hours",1,10,9,10560,9.26492324974647,660,6.49375383985169,2.30258509299405,1.3609765531356,1.70293863659264,4.56434819146784,2.83321334405622,4,0.693147180559945
"5101",2.9,"Apartment","Entire home/apt",2,120,"$240","within an hour",1,10,10,1440,7.27309259599952,120,4.79579054559674,2.39789527279837,1.3609765531356,1.70293863659264,4.61512051684126,1.09861228866811,1.4142135623731,0.693147180559945
"5102",2.9,"Apartment","Private room",2,169,"$169","within an hour",1,10,10,676,6.51767127291227,169,5.13579843705026,2.39789527279837,1.3609765531356,1.70293863659264,4.61512051684126,1.09861228866811,1.4142135623731,0.693147180559945
"5103",2.9,"Apartment","Private room",2,249,"$249","within an hour",1,10,9,996,6.90475076996184,249,5.52146091786225,2.30258509299405,1.3609765531356,1.70293863659264,4.51085950651685,1.09861228866811,1.4142135623731,0.693147180559945
"5104",2.9,"Apartment","Entire home/apt",2,199,"$199","within an hour",1,10,8,398,5.98896141688986,199,5.29831736654804,2.19722457733622,1.3609765531356,1.70293863659264,4.39444915467244,1.09861228866811,1.4142135623731,0.693147180559945
"5105",2.9,"Apartment","Entire home/apt",4,89,"$178","within a few hours",1,9,10,712,6.5694814204143,89,4.49980967033027,2.39789527279837,1.3609765531356,1.70293863659264,4.61512051684126,1.6094379124341,2,0.693147180559945
"5106",2.9,"Bed & Breakfast","Private room",2,65,"$130","within an hour",1,10,10,13260,9.4925826756776,65,4.18965474202643,2.39789527279837,1.3609765531356,1.70293863659264,4.58496747867057,1.09861228866811,1.4142135623731,0.693147180559945
"5107",2.89,"Apartment","Entire home/apt",2,80,"$160","within a few hours",0.86,7,7,640,6.46302945692067,80,4.39444915467244,2.07944154167984,1.35840915763035,1.7,4.11087386417331,1.09861228866811,1.4142135623731,0.62057648772511
"5108",2.89,"Apartment","Entire home/apt",2,137,"$137","within an hour",1,10,9,1918,7.5595594960077,137,4.92725368515721,2.30258509299405,1.35840915763035,1.7,4.58496747867057,1.09861228866811,1.4142135623731,0.693147180559945
"5109",2.89,"Apartment","Private room",2,50,"$50","within a day",0.9,9,9,3600,8.18896686364888,50,3.93182563272433,2.30258509299405,1.35840915763035,1.7,4.47733681447821,1.09861228866811,1.4142135623731,0.641853886172395
"5110",2.89,"Apartment","Private room",2,35,"$50","within a few hours",0.98,9,9,1100,7.00397413672268,50,3.58351893845611,2.30258509299405,1.35840915763035,1.7,4.49980967033027,1.09861228866811,1.4142135623731,0.683096844706444
"5111",2.89,"Apartment","Entire home/apt",2,100,"$300","within an hour",1,10,9,3000,8.00670084544037,100,4.61512051684126,2.30258509299405,1.35840915763035,1.7,4.61512051684126,1.09861228866811,1.4142135623731,0.693147180559945
"5112",2.89,"Apartment","Entire home/apt",2,95,"$95","within a few hours",1,10,9,950,6.85751406254539,95,4.56434819146784,2.30258509299405,1.35840915763035,1.7,4.57471097850338,1.09861228866811,1.4142135623731,0.693147180559945
"5113",2.89,"Apartment","Entire home/apt",4,95,"$190","within an hour",1,9,9,4940,8.50532301884575,95,4.56434819146784,2.30258509299405,1.35840915763035,1.7,4.52178857704904,1.6094379124341,2,0.693147180559945
"5114",2.89,"Apartment","Private room",2,85,"$95","within an hour",1,10,9,570,6.34738920965601,95,4.45434729625351,2.30258509299405,1.35840915763035,1.7,4.61512051684126,1.09861228866811,1.4142135623731,0.693147180559945
"5115",2.89,"Apartment","Entire home/apt",4,79,"$79","within a day",1,8,8,158,5.06890420222023,79,4.38202663467388,2.19722457733622,1.35840915763035,1.7,4.61512051684126,1.6094379124341,2,0.693147180559945
"5116",2.89,"Apartment","Entire home/apt",2,65,"$140","within a few hours",0.8,10,9,5600,8.63070043220983,70,4.18965474202643,2.30258509299405,1.35840915763035,1.7,4.55387689160054,1.09861228866811,1.4142135623731,0.587786664902119
"5117",2.89,"Apartment","Entire home/apt",2,145,"$145","within a few hours",0.94,9,9,1160,7.05703698169789,145,4.98360662170834,2.30258509299405,1.35840915763035,1.7,4.51085950651685,1.09861228866811,1.4142135623731,0.662687973075237
"5118",2.89,"Apartment","Private room",1,42,"$42","within a few hours",1,9,9,1176,7.07072410726028,42,3.76120011569356,2.30258509299405,1.35840915763035,1.7,4.52178857704904,0.693147180559945,1,0.693147180559945
"5119",2.89,"Apartment","Entire home/apt",2,100,"$100","within a few hours",1,10,9,600,6.39859493453521,100,4.61512051684126,2.30258509299405,1.35840915763035,1.7,4.61512051684126,1.09861228866811,1.4142135623731,0.693147180559945
"5120",2.89,"Apartment","Entire home/apt",2,65,"$65","within an hour",0.8,9,9,910,6.81454289725996,65,4.18965474202643,2.30258509299405,1.35840915763035,1.7,4.51085950651685,1.09861228866811,1.4142135623731,0.587786664902119
"5121",2.88,"Apartment","Entire home/apt",2,85,"$85","within a day",1,9,9,1360,7.21597500265147,85,4.45434729625351,2.30258509299405,1.35583515363518,1.69705627484771,4.59511985013459,1.09861228866811,1.4142135623731,0.693147180559945
"5122",2.88,"Loft","Entire home/apt",3,100,"$100","within a day",0.9,8,8,2600,7.86365126544865,100,4.61512051684126,2.19722457733622,1.35583515363518,1.69705627484771,4.48863636973214,1.38629436111989,1.73205080756888,0.641853886172395
"5123",2.88,"Apartment","Entire home/apt",4,150,"$150","within a few hours",0.95,10,9,4200,8.34307787116938,150,5.01727983681492,2.30258509299405,1.35583515363518,1.69705627484771,4.49980967033027,1.6094379124341,2,0.667829372575655
"5124",2.88,"Apartment","Entire home/apt",3,125,"$250","within an hour",1,10,10,500,6.21660610108486,125,4.83628190695148,2.39789527279837,1.35583515363518,1.69705627484771,4.61512051684126,1.38629436111989,1.73205080756888,0.693147180559945
"5125",2.88,"Apartment","Private room",2,40,"$40","within a day",0.77,8,9,720,6.58063913728495,40,3.71357206670431,2.30258509299405,1.35583515363518,1.69705627484771,4.47733681447821,1.09861228866811,1.4142135623731,0.570979546585738
"5126",2.88,"Apartment","Entire home/apt",2,110,"$110","within a few hours",0.9,9,10,1540,7.34018683532012,110,4.70953020131233,2.39789527279837,1.35583515363518,1.69705627484771,4.58496747867057,1.09861228866811,1.4142135623731,0.641853886172395
"5127",2.88,"Apartment","Private room",2,89,"$178","within an hour",1,10,9,3916,8.27308133366583,89,4.49980967033027,2.30258509299405,1.35583515363518,1.69705627484771,4.52178857704904,1.09861228866811,1.4142135623731,0.693147180559945
